4.372720000000000000e+05 4.836160000000000263e-04 3.800000000000000044e-01
4.372280000000000000e+05 4.823839999999999812e-04 3.699999999999999956e-01
4.371840000000000000e+05 4.811519999999999903e-04 3.599999999999999867e-01
4.371400000000000000e+05 4.799199999999999994e-04 3.499999999999999778e-01
4.370960000000000000e+05 4.786880000000000085e-04 3.400000000000000244e-01
4.370520000000000000e+05 4.774560000000000175e-04 3.300000000000000155e-01
4.370080000000000000e+05 4.762240000000000266e-04 3.200000000000000067e-01
4.369640000000000000e+05 4.749919999999999815e-04 3.099999999999999978e-01
4.369200000000000000e+05 4.737599999999999906e-04 2.999999999999999889e-01
4.368760000000000000e+05 4.725279999999999997e-04 2.899999999999999800e-01
4.368320000000000000e+05 4.712960000000000088e-04 2.800000000000000266e-01
4.367880000000000000e+05 4.700640000000000178e-04 2.700000000000000178e-01
4.367440000000000000e+05 4.688320000000000269e-04 2.600000000000000089e-01
4.367000000000000000e+05 4.675999999999999818e-04 2.500000000000000000e-01
4.366560000000000000e+05 4.663679999999999909e-04 2.399999999999999911e-01
4.366120000000000000e+05 4.651360000000000000e-04 2.300000000000000100e-01
4.365680000000000000e+05 4.639040000000000091e-04 2.200000000000000011e-01
4.365240000000000000e+05 4.626720000000000181e-04 2.099999999999999922e-01
4.364800000000000000e+05 4.614399999999999730e-04 2.000000000000000111e-01
4.364360000000000000e+05 4.602079999999999821e-04 1.900000000000000022e-01
4.363920000000000000e+05 4.589759999999999912e-04 1.799999999999999933e-01
4.363480000000000000e+05 4.577440000000000003e-04 1.700000000000000122e-01
4.363040000000000000e+05 4.565120000000000094e-04 1.600000000000000033e-01
4.362600000000000000e+05 4.552800000000000184e-04 1.499999999999999944e-01
4.362160000000000000e+05 4.540479999999999733e-04 1.400000000000000133e-01
4.361720000000000000e+05 4.528159999999999824e-04 1.300000000000000044e-01
4.361280000000000000e+05 4.515839999999999915e-04 1.199999999999999956e-01
4.360840000000000000e+05 4.503520000000000006e-04 1.100000000000000006e-01
4.360400000000000000e+05 4.491200000000000097e-04 1.000000000000000056e-01
4.359960000000000000e+05 4.478880000000000187e-04 8.999999999999999667e-02
4.359520000000000000e+05 4.466559999999999736e-04 8.000000000000000167e-02
4.359080000000000000e+05 4.454239999999999827e-04 7.000000000000000666e-02
4.358640000000000000e+05 4.441919999999999918e-04 5.999999999999999778e-02
4.358200000000000000e+05 4.429600000000000009e-04 5.000000000000000278e-02
4.357760000000000000e+05 4.417280000000000100e-04 4.000000000000000083e-02
4.357320000000000000e+05 4.404960000000000190e-04 2.999999999999999889e-02
4.356880000000000000e+05 4.392639999999999739e-04 2.000000000000000042e-02
4.356440000000000000e+05 4.380319999999999830e-04 1.000000000000000021e-02
4.356000000000000000e+05 4.367999999999999921e-04 0.000000000000000000e+00
